E:\car\IMG\center_2019_07_17_12_53_47_901.jpg,E:\car\IMG\left_2019_07_17_12_53_47_901.jpg,E:\car\IMG\right_2019_07_17_12_53_47_901.jpg,-0.2,0.3879113,0,20.96985
E:\car\IMG\center_2019_07_17_12_53_48_028.jpg,E:\car\IMG\left_2019_07_17_12_53_48_028.jpg,E:\car\IMG\right_2019_07_17_12_53_48_028.jpg,-0.5500001,0.0003635287,0,20.57617
E:\car\IMG\center_2019_07_17_12_53_48_100.jpg,E:\car\IMG\left_2019_07_17_12_53_48_100.jpg,E:\car\IMG\right_2019_07_17_12_53_48_100.jpg,-0.7,0,0,20.52081
E:\car\IMG\center_2019_07_17_12_53_48_181.jpg,E:\car\IMG\left_2019_07_17_12_53_48_181.jpg,E:\car\IMG\right_2019_07_17_12_53_48_181.jpg,-0.9000002,0,0,20.13274
E:\car\IMG\center_2019_07_17_12_53_48_261.jpg,E:\car\IMG\left_2019_07_17_12_53_48_261.jpg,E:\car\IMG\right_2019_07_17_12_53_48_261.jpg,0,0,0,19.87538
E:\car\IMG\center_2019_07_17_12_53_48_380.jpg,E:\car\IMG\left_2019_07_17_12_53_48_380.jpg,E:\car\IMG\right_2019_07_17_12_53_48_380.jpg,0,0,0,19.65151
E:\car\IMG\center_2019_07_17_12_53_48_514.jpg,E:\car\IMG\left_2019_07_17_12_53_48_514.jpg,E:\car\IMG\right_2019_07_17_12_53_48_514.jpg,0,0,0,18.9784
E:\car\IMG\center_2019_07_17_12_53_48_583.jpg,E:\car\IMG\left_2019_07_17_12_53_48_583.jpg,E:\car\IMG\right_2019_07_17_12_53_48_583.jpg,0,0,0,19.27645
E:\car\IMG\center_2019_07_17_12_53_48_676.jpg,E:\car\IMG\left_2019_07_17_12_53_48_676.jpg,E:\car\IMG\right_2019_07_17_12_53_48_676.jpg,0,0,0,18.63933
E:\car\IMG\center_2019_07_17_12_53_48_795.jpg,E:\car\IMG\left_2019_07_17_12_53_48_795.jpg,E:\car\IMG\right_2019_07_17_12_53_48_795.jpg,0,0,0,18.39288
E:\car\IMG\center_2019_07_17_12_53_48_865.jpg,E:\car\IMG\left_2019_07_17_12_53_48_865.jpg,E:\car\IMG\right_2019_07_17_12_53_48_865.jpg,0,0,0,18.76627
E:\car\IMG\center_2019_07_17_12_53_49_015.jpg,E:\car\IMG\left_2019_07_17_12_53_49_015.jpg,E:\car\IMG\right_2019_07_17_12_53_49_015.jpg,0,0,0,18.47001
E:\car\IMG\center_2019_07_17_12_53_49_139.jpg,E:\car\IMG\left_2019_07_17_12_53_49_139.jpg,E:\car\IMG\right_2019_07_17_12_53_49_139.jpg,0,0,0,18.25412
E:\car\IMG\center_2019_07_17_12_53_49_206.jpg,E:\car\IMG\left_2019_07_17_12_53_49_206.jpg,E:\car\IMG\right_2019_07_17_12_53_49_206.jpg,0,0.2013507,0,17.79687
E:\car\IMG\center_2019_07_17_12_53_49_277.jpg,E:\car\IMG\left_2019_07_17_12_53_49_277.jpg,E:\car\IMG\right_2019_07_17_12_53_49_277.jpg,0,0.4129806,0,18.07381
E:\car\IMG\center_2019_07_17_12_53_49_348.jpg,E:\car\IMG\left_2019_07_17_12_53_49_348.jpg,E:\car\IMG\right_2019_07_17_12_53_49_348.jpg,0,0.6273667,0,18.56351
E:\car\IMG\center_2019_07_17_12_53_49_416.jpg,E:\car\IMG\left_2019_07_17_12_53_49_416.jpg,E:\car\IMG\right_2019_07_17_12_53_49_416.jpg,0,0.4224184,0,19.07348
E:\car\IMG\center_2019_07_17_12_53_49_507.jpg,E:\car\IMG\left_2019_07_17_12_53_49_507.jpg,E:\car\IMG\right_2019_07_17_12_53_49_507.jpg,0,0.1550625,0,19.10833
E:\car\IMG\center_2019_07_17_12_53_49_619.jpg,E:\car\IMG\left_2019_07_17_12_53_49_619.jpg,E:\car\IMG\right_2019_07_17_12_53_49_619.jpg,0,0,0,18.92824
E:\car\IMG\center_2019_07_17_12_53_49_696.jpg,E:\car\IMG\left_2019_07_17_12_53_49_696.jpg,E:\car\IMG\right_2019_07_17_12_53_49_696.jpg,0,0.2280241,0,18.97227
E:\car\IMG\center_2019_07_17_12_53_49_854.jpg,E:\car\IMG\left_2019_07_17_12_53_49_854.jpg,E:\car\IMG\right_2019_07_17_12_53_49_854.jpg,0,0.6968485,0,19.693
E:\car\IMG\center_2019_07_17_12_53_49_966.jpg,E:\car\IMG\left_2019_07_17_12_53_49_966.jpg,E:\car\IMG\right_2019_07_17_12_53_49_966.jpg,0,0.6972939,0,20.27102
E:\car\IMG\center_2019_07_17_12_53_50_115.jpg,E:\car\IMG\left_2019_07_17_12_53_50_115.jpg,E:\car\IMG\right_2019_07_17_12_53_50_115.jpg,0,0.2535149,0,20.66797
E:\car\IMG\center_2019_07_17_12_53_50_253.jpg,E:\car\IMG\left_2019_07_17_12_53_50_253.jpg,E:\car\IMG\right_2019_07_17_12_53_50_253.jpg,0,0,0,20.75346
E:\car\IMG\center_2019_07_17_12_53_50_374.jpg,E:\car\IMG\left_2019_07_17_12_53_50_374.jpg,E:\car\IMG\right_2019_07_17_12_53_50_374.jpg,-0.15,0,0,20.49957
E:\car\IMG\center_2019_07_17_12_53_50_446.jpg,E:\car\IMG\left_2019_07_17_12_53_50_446.jpg,E:\car\IMG\right_2019_07_17_12_53_50_446.jpg,-0.3,0,0,20.01359
E:\car\IMG\center_2019_07_17_12_53_50_522.jpg,E:\car\IMG\left_2019_07_17_12_53_50_522.jpg,E:\car\IMG\right_2019_07_17_12_53_50_522.jpg,-0.5000001,0,0,19.7673
E:\car\IMG\center_2019_07_17_12_53_50_677.jpg,E:\car\IMG\left_2019_07_17_12_53_50_677.jpg,E:\car\IMG\right_2019_07_17_12_53_50_677.jpg,-0.9000002,0,0,19.09307
E:\car\IMG\center_2019_07_17_12_53_50_813.jpg,E:\car\IMG\left_2019_07_17_12_53_50_813.jpg,E:\car\IMG\right_2019_07_17_12_53_50_813.jpg,0,0,0,19.03687
E:\car\IMG\center_2019_07_17_12_53_50_955.jpg,E:\car\IMG\left_2019_07_17_12_53_50_955.jpg,E:\car\IMG\right_2019_07_17_12_53_50_955.jpg,0,0,0,18.323
E:\car\IMG\center_2019_07_17_12_53_51_045.jpg,E:\car\IMG\left_2019_07_17_12_53_51_045.jpg,E:\car\IMG\right_2019_07_17_12_53_51_045.jpg,0,0,0,18.15369
E:\car\IMG\center_2019_07_17_12_53_51_135.jpg,E:\car\IMG\left_2019_07_17_12_53_51_135.jpg,E:\car\IMG\right_2019_07_17_12_53_51_135.jpg,0,0,0,18.45455
E:\car\IMG\center_2019_07_17_12_53_51_275.jpg,E:\car\IMG\left_2019_07_17_12_53_51_275.jpg,E:\car\IMG\right_2019_07_17_12_53_51_275.jpg,0,0,0,17.68582
E:\car\IMG\center_2019_07_17_12_53_51_377.jpg,E:\car\IMG\left_2019_07_17_12_53_51_377.jpg,E:\car\IMG\right_2019_07_17_12_53_51_377.jpg,0,0,0,18.01839
E:\car\IMG\center_2019_07_17_12_53_51_451.jpg,E:\car\IMG\left_2019_07_17_12_53_51_451.jpg,E:\car\IMG\right_2019_07_17_12_53_51_451.jpg,0,0,0,17.87496
E:\car\IMG\center_2019_07_17_12_53_51_522.jpg,E:\car\IMG\left_2019_07_17_12_53_51_522.jpg,E:\car\IMG\right_2019_07_17_12_53_51_522.jpg,0,0,0,17.23962
E:\car\IMG\center_2019_07_17_12_53_51_628.jpg,E:\car\IMG\left_2019_07_17_12_53_51_628.jpg,E:\car\IMG\right_2019_07_17_12_53_51_628.jpg,0,0,0,17.02248
E:\car\IMG\center_2019_07_17_12_53_51_715.jpg,E:\car\IMG\left_2019_07_17_12_53_51_715.jpg,E:\car\IMG\right_2019_07_17_12_53_51_715.jpg,0,0,0,16.87872
E:\car\IMG\center_2019_07_17_12_53_51_845.jpg,E:\car\IMG\left_2019_07_17_12_53_51_845.jpg,E:\car\IMG\right_2019_07_17_12_53_51_845.jpg,0,0,0,16.67015
E:\car\IMG\center_2019_07_17_12_53_51_916.jpg,E:\car\IMG\left_2019_07_17_12_53_51_916.jpg,E:\car\IMG\right_2019_07_17_12_53_51_916.jpg,0,0,0,16.52596
E:\car\IMG\center_2019_07_17_12_53_51_999.jpg,E:\car\IMG\left_2019_07_17_12_53_51_999.jpg,E:\car\IMG\right_2019_07_17_12_53_51_999.jpg,0,0,0,16.3907
E:\car\IMG\center_2019_07_17_12_53_52_168.jpg,E:\car\IMG\left_2019_07_17_12_53_52_168.jpg,E:\car\IMG\right_2019_07_17_12_53_52_168.jpg,0,0,0,16.70189
E:\car\IMG\center_2019_07_17_12_53_52_293.jpg,E:\car\IMG\left_2019_07_17_12_53_52_293.jpg,E:\car\IMG\right_2019_07_17_12_53_52_293.jpg,0,0,0,15.93076
E:\car\IMG\center_2019_07_17_12_53_52_392.jpg,E:\car\IMG\left_2019_07_17_12_53_52_392.jpg,E:\car\IMG\right_2019_07_17_12_53_52_392.jpg,0,0,0,16.32284
E:\car\IMG\center_2019_07_17_12_53_52_507.jpg,E:\car\IMG\left_2019_07_17_12_53_52_507.jpg,E:\car\IMG\right_2019_07_17_12_53_52_507.jpg,0,0,0,16.13735
E:\car\IMG\center_2019_07_17_12_53_52_607.jpg,E:\car\IMG\left_2019_07_17_12_53_52_607.jpg,E:\car\IMG\right_2019_07_17_12_53_52_607.jpg,0,0.2485809,0,16.14249
E:\car\IMG\center_2019_07_17_12_53_52_726.jpg,E:\car\IMG\left_2019_07_17_12_53_52_726.jpg,E:\car\IMG\right_2019_07_17_12_53_52_726.jpg,0,0.6405985,0,16.65929
E:\car\IMG\center_2019_07_17_12_53_52_777.jpg,E:\car\IMG\left_2019_07_17_12_53_52_777.jpg,E:\car\IMG\right_2019_07_17_12_53_52_777.jpg,0,0.4342985,0,16.97574
E:\car\IMG\center_2019_07_17_12_53_52_863.jpg,E:\car\IMG\left_2019_07_17_12_53_52_863.jpg,E:\car\IMG\right_2019_07_17_12_53_52_863.jpg,0,0.2150689,0,17.10098
E:\car\IMG\center_2019_07_17_12_53_52_919.jpg,E:\car\IMG\left_2019_07_17_12_53_52_919.jpg,E:\car\IMG\right_2019_07_17_12_53_52_919.jpg,0,0.006912038,0,16.56106
E:\car\IMG\center_2019_07_17_12_53_53_007.jpg,E:\car\IMG\left_2019_07_17_12_53_53_007.jpg,E:\car\IMG\right_2019_07_17_12_53_53_007.jpg,0,0,0,16.41228
E:\car\IMG\center_2019_07_17_12_53_53_105.jpg,E:\car\IMG\left_2019_07_17_12_53_53_105.jpg,E:\car\IMG\right_2019_07_17_12_53_53_105.jpg,0,0,0,16.27451
E:\car\IMG\center_2019_07_17_12_53_53_183.jpg,E:\car\IMG\left_2019_07_17_12_53_53_183.jpg,E:\car\IMG\right_2019_07_17_12_53_53_183.jpg,0,0,0,16.14017
E:\car\IMG\center_2019_07_17_12_53_53_294.jpg,E:\car\IMG\left_2019_07_17_12_53_53_294.jpg,E:\car\IMG\right_2019_07_17_12_53_53_294.jpg,0,0,0,15.94426
E:\car\IMG\center_2019_07_17_12_53_53_369.jpg,E:\car\IMG\left_2019_07_17_12_53_53_369.jpg,E:\car\IMG\right_2019_07_17_12_53_53_369.jpg,0,0,0,15.81828
E:\car\IMG\center_2019_07_17_12_53_53_438.jpg,E:\car\IMG\left_2019_07_17_12_53_53_438.jpg,E:\car\IMG\right_2019_07_17_12_53_53_438.jpg,0,0,0,16.273
E:\car\IMG\center_2019_07_17_12_53_53_542.jpg,E:\car\IMG\left_2019_07_17_12_53_53_542.jpg,E:\car\IMG\right_2019_07_17_12_53_53_542.jpg,0,0,0,15.58269
E:\car\IMG\center_2019_07_17_12_53_53_629.jpg,E:\car\IMG\left_2019_07_17_12_53_53_629.jpg,E:\car\IMG\right_2019_07_17_12_53_53_629.jpg,0,0,0,15.46697
E:\car\IMG\center_2019_07_17_12_53_53_737.jpg,E:\car\IMG\left_2019_07_17_12_53_53_737.jpg,E:\car\IMG\right_2019_07_17_12_53_53_737.jpg,-0.15,0,0,15.27439
E:\car\IMG\center_2019_07_17_12_53_53_809.jpg,E:\car\IMG\left_2019_07_17_12_53_53_809.jpg,E:\car\IMG\right_2019_07_17_12_53_53_809.jpg,-0.35,0,0,15.10797
E:\car\IMG\center_2019_07_17_12_53_53_878.jpg,E:\car\IMG\left_2019_07_17_12_53_53_878.jpg,E:\car\IMG\right_2019_07_17_12_53_53_878.jpg,-0.5000001,0,0,15.45781
E:\car\IMG\center_2019_07_17_12_53_53_982.jpg,E:\car\IMG\left_2019_07_17_12_53_53_982.jpg,E:\car\IMG\right_2019_07_17_12_53_53_982.jpg,0,0,0,15.32491
E:\car\IMG\center_2019_07_17_12_53_54_032.jpg,E:\car\IMG\left_2019_07_17_12_53_54_032.jpg,E:\car\IMG\right_2019_07_17_12_53_54_032.jpg,0,0,0,15.19744
E:\car\IMG\center_2019_07_17_12_53_54_114.jpg,E:\car\IMG\left_2019_07_17_12_53_54_114.jpg,E:\car\IMG\right_2019_07_17_12_53_54_114.jpg,0,0,0,15.07653
E:\car\IMG\center_2019_07_17_12_53_54_253.jpg,E:\car\IMG\left_2019_07_17_12_53_54_253.jpg,E:\car\IMG\right_2019_07_17_12_53_54_253.jpg,0,0,0,14.36232
E:\car\IMG\center_2019_07_17_12_53_54_412.jpg,E:\car\IMG\left_2019_07_17_12_53_54_412.jpg,E:\car\IMG\right_2019_07_17_12_53_54_412.jpg,0,0,0,14.13119
E:\car\IMG\center_2019_07_17_12_53_54_536.jpg,E:\car\IMG\left_2019_07_17_12_53_54_536.jpg,E:\car\IMG\right_2019_07_17_12_53_54_536.jpg,0,0,0,13.94619
E:\car\IMG\center_2019_07_17_12_53_54_641.jpg,E:\car\IMG\left_2019_07_17_12_53_54_641.jpg,E:\car\IMG\right_2019_07_17_12_53_54_641.jpg,0,0,0,14.31779
E:\car\IMG\center_2019_07_17_12_53_54_753.jpg,E:\car\IMG\left_2019_07_17_12_53_54_753.jpg,E:\car\IMG\right_2019_07_17_12_53_54_753.jpg,0,0.2019719,0,14.22282
E:\car\IMG\center_2019_07_17_12_53_54_861.jpg,E:\car\IMG\left_2019_07_17_12_53_54_861.jpg,E:\car\IMG\right_2019_07_17_12_53_54_861.jpg,0,0.4727514,0,14.16892
E:\car\IMG\center_2019_07_17_12_53_55_011.jpg,E:\car\IMG\left_2019_07_17_12_53_55_011.jpg,E:\car\IMG\right_2019_07_17_12_53_55_011.jpg,0,0.3925312,0,15.08632
E:\car\IMG\center_2019_07_17_12_53_55_127.jpg,E:\car\IMG\left_2019_07_17_12_53_55_127.jpg,E:\car\IMG\right_2019_07_17_12_53_55_127.jpg,0,0,0,14.90092
E:\car\IMG\center_2019_07_17_12_53_55_225.jpg,E:\car\IMG\left_2019_07_17_12_53_55_225.jpg,E:\car\IMG\right_2019_07_17_12_53_55_225.jpg,0,0,0,14.79546
E:\car\IMG\center_2019_07_17_12_53_55_297.jpg,E:\car\IMG\left_2019_07_17_12_53_55_297.jpg,E:\car\IMG\right_2019_07_17_12_53_55_297.jpg,0,0.2548631,0,14.91612
E:\car\IMG\center_2019_07_17_12_53_55_370.jpg,E:\car\IMG\left_2019_07_17_12_53_55_370.jpg,E:\car\IMG\right_2019_07_17_12_53_55_370.jpg,0,0.4618168,0,15.36492
E:\car\IMG\center_2019_07_17_12_53_55_520.jpg,E:\car\IMG\left_2019_07_17_12_53_55_520.jpg,E:\car\IMG\right_2019_07_17_12_53_55_520.jpg,0,0.9083811,0,16.61485
E:\car\IMG\center_2019_07_17_12_53_55_629.jpg,E:\car\IMG\left_2019_07_17_12_53_55_629.jpg,E:\car\IMG\right_2019_07_17_12_53_55_629.jpg,0,0.7827296,0,17.61924
E:\car\IMG\center_2019_07_17_12_53_55_703.jpg,E:\car\IMG\left_2019_07_17_12_53_55_703.jpg,E:\car\IMG\right_2019_07_17_12_53_55_703.jpg,0,0.5596052,0,18.22154
E:\car\IMG\center_2019_07_17_12_53_55_775.jpg,E:\car\IMG\left_2019_07_17_12_53_55_775.jpg,E:\car\IMG\right_2019_07_17_12_53_55_775.jpg,-0.2,0.346255,0,18.40928
E:\car\IMG\center_2019_07_17_12_53_55_846.jpg,E:\car\IMG\left_2019_07_17_12_53_55_846.jpg,E:\car\IMG\right_2019_07_17_12_53_55_846.jpg,-0.35,0.1298567,0,18.05208
E:\car\IMG\center_2019_07_17_12_53_55_921.jpg,E:\car\IMG\left_2019_07_17_12_53_55_921.jpg,E:\car\IMG\right_2019_07_17_12_53_55_921.jpg,-0.5500001,0,0,17.78916
E:\car\IMG\center_2019_07_17_12_53_55_995.jpg,E:\car\IMG\left_2019_07_17_12_53_55_995.jpg,E:\car\IMG\right_2019_07_17_12_53_55_995.jpg,-0.7500002,0,0,17.47619
E:\car\IMG\center_2019_07_17_12_53_56_088.jpg,E:\car\IMG\left_2019_07_17_12_53_56_088.jpg,E:\car\IMG\right_2019_07_17_12_53_56_088.jpg,-0.9500002,0,0,17.13508
E:\car\IMG\center_2019_07_17_12_53_56_217.jpg,E:\car\IMG\left_2019_07_17_12_53_56_217.jpg,E:\car\IMG\right_2019_07_17_12_53_56_217.jpg,0,0,0,17.21581
E:\car\IMG\center_2019_07_17_12_53_56_325.jpg,E:\car\IMG\left_2019_07_17_12_53_56_325.jpg,E:\car\IMG\right_2019_07_17_12_53_56_325.jpg,0,0,0,17.08826
E:\car\IMG\center_2019_07_17_12_53_56_381.jpg,E:\car\IMG\left_2019_07_17_12_53_56_381.jpg,E:\car\IMG\right_2019_07_17_12_53_56_381.jpg,0,0,0,16.44846
E:\car\IMG\center_2019_07_17_12_53_56_448.jpg,E:\car\IMG\left_2019_07_17_12_53_56_448.jpg,E:\car\IMG\right_2019_07_17_12_53_56_448.jpg,0,0,0,16.30819
E:\car\IMG\center_2019_07_17_12_53_56_513.jpg,E:\car\IMG\left_2019_07_17_12_53_56_513.jpg,E:\car\IMG\right_2019_07_17_12_53_56_513.jpg,-0.15,0,0,16.7398
E:\car\IMG\center_2019_07_17_12_53_56_622.jpg,E:\car\IMG\left_2019_07_17_12_53_56_622.jpg,E:\car\IMG\right_2019_07_17_12_53_56_622.jpg,-0.4,0,0,15.98548
E:\car\IMG\center_2019_07_17_12_53_56_707.jpg,E:\car\IMG\left_2019_07_17_12_53_56_707.jpg,E:\car\IMG\right_2019_07_17_12_53_56_707.jpg,0,0,0,15.82326
E:\car\IMG\center_2019_07_17_12_53_56_781.jpg,E:\car\IMG\left_2019_07_17_12_53_56_781.jpg,E:\car\IMG\right_2019_07_17_12_53_56_781.jpg,0,0,0,15.70324
E:\car\IMG\center_2019_07_17_12_53_56_866.jpg,E:\car\IMG\left_2019_07_17_12_53_56_866.jpg,E:\car\IMG\right_2019_07_17_12_53_56_866.jpg,0,0,0,16.08343
E:\car\IMG\center_2019_07_17_12_53_56_949.jpg,E:\car\IMG\left_2019_07_17_12_53_56_949.jpg,E:\car\IMG\right_2019_07_17_12_53_56_949.jpg,0,0,0,15.95857
E:\car\IMG\center_2019_07_17_12_53_57_036.jpg,E:\car\IMG\left_2019_07_17_12_53_57_036.jpg,E:\car\IMG\right_2019_07_17_12_53_57_036.jpg,0,0,0,15.83505
E:\car\IMG\center_2019_07_17_12_53_57_168.jpg,E:\car\IMG\left_2019_07_17_12_53_57_168.jpg,E:\car\IMG\right_2019_07_17_12_53_57_168.jpg,0,0,0,15.64738
E:\car\IMG\center_2019_07_17_12_53_57_224.jpg,E:\car\IMG\left_2019_07_17_12_53_57_224.jpg,E:\car\IMG\right_2019_07_17_12_53_57_224.jpg,0,0,0,15.52291
E:\car\IMG\center_2019_07_17_12_53_57_316.jpg,E:\car\IMG\left_2019_07_17_12_53_57_316.jpg,E:\car\IMG\right_2019_07_17_12_53_57_316.jpg,0,0,0,15.39932
E:\car\IMG\center_2019_07_17_12_53_57_471.jpg,E:\car\IMG\left_2019_07_17_12_53_57_471.jpg,E:\car\IMG\right_2019_07_17_12_53_57_471.jpg,0,0,0,14.67007
E:\car\IMG\center_2019_07_17_12_53_57_554.jpg,E:\car\IMG\left_2019_07_17_12_53_57_554.jpg,E:\car\IMG\right_2019_07_17_12_53_57_554.jpg,0,0,0,14.55077
E:\car\IMG\center_2019_07_17_12_53_57_628.jpg,E:\car\IMG\left_2019_07_17_12_53_57_628.jpg,E:\car\IMG\right_2019_07_17_12_53_57_628.jpg,0,0.2565425,0,14.60849
E:\car\IMG\center_2019_07_17_12_53_57_710.jpg,E:\car\IMG\left_2019_07_17_12_53_57_710.jpg,E:\car\IMG\right_2019_07_17_12_53_57_710.jpg,0,0.5444092,0,15.46602
E:\car\IMG\center_2019_07_17_12_53_57_805.jpg,E:\car\IMG\left_2019_07_17_12_53_57_805.jpg,E:\car\IMG\right_2019_07_17_12_53_57_805.jpg,0,0.7925122,0,15.8678
E:\car\IMG\center_2019_07_17_12_53_57_936.jpg,E:\car\IMG\left_2019_07_17_12_53_57_936.jpg,E:\car\IMG\right_2019_07_17_12_53_57_936.jpg,0,0.3920414,0,16.58793
E:\car\IMG\center_2019_07_17_12_53_58_086.jpg,E:\car\IMG\left_2019_07_17_12_53_58_086.jpg,E:\car\IMG\right_2019_07_17_12_53_58_086.jpg,0,0,0,16.3583
E:\car\IMG\center_2019_07_17_12_53_58_194.jpg,E:\car\IMG\left_2019_07_17_12_53_58_194.jpg,E:\car\IMG\right_2019_07_17_12_53_58_194.jpg,0,0,0,16.32231
E:\car\IMG\center_2019_07_17_12_53_58_280.jpg,E:\car\IMG\left_2019_07_17_12_53_58_280.jpg,E:\car\IMG\right_2019_07_17_12_53_58_280.jpg,0,0.2150825,0,16.15439
E:\car\IMG\center_2019_07_17_12_53_58_352.jpg,E:\car\IMG\left_2019_07_17_12_53_58_352.jpg,E:\car\IMG\right_2019_07_17_12_53_58_352.jpg,0,0.4219354,0,16.42225
E:\car\IMG\center_2019_07_17_12_53_58_421.jpg,E:\car\IMG\left_2019_07_17_12_53_58_421.jpg,E:\car\IMG\right_2019_07_17_12_53_58_421.jpg,0,0.6779079,0,16.92589
E:\car\IMG\center_2019_07_17_12_53_58_544.jpg,E:\car\IMG\left_2019_07_17_12_53_58_544.jpg,E:\car\IMG\right_2019_07_17_12_53_58_544.jpg,0,1,0,18.0566
E:\car\IMG\center_2019_07_17_12_53_58_614.jpg,E:\car\IMG\left_2019_07_17_12_53_58_614.jpg,E:\car\IMG\right_2019_07_17_12_53_58_614.jpg,0,1,0,18.88712
E:\car\IMG\center_2019_07_17_12_53_58_701.jpg,E:\car\IMG\left_2019_07_17_12_53_58_701.jpg,E:\car\IMG\right_2019_07_17_12_53_58_701.jpg,0,0.7444133,0,19.45662
E:\car\IMG\center_2019_07_17_12_53_58_779.jpg,E:\car\IMG\left_2019_07_17_12_53_58_779.jpg,E:\car\IMG\right_2019_07_17_12_53_58_779.jpg,0,0.5101615,0,19.78738
E:\car\IMG\center_2019_07_17_12_53_58_850.jpg,E:\car\IMG\left_2019_07_17_12_53_58_850.jpg,E:\car\IMG\right_2019_07_17_12_53_58_850.jpg,0,0.2926419,0,19.91056
E:\car\IMG\center_2019_07_17_12_53_58_980.jpg,E:\car\IMG\left_2019_07_17_12_53_58_980.jpg,E:\car\IMG\right_2019_07_17_12_53_58_980.jpg,0,0,0,19.74598
E:\car\IMG\center_2019_07_17_12_53_59_099.jpg,E:\car\IMG\left_2019_07_17_12_53_59_099.jpg,E:\car\IMG\right_2019_07_17_12_53_59_099.jpg,0,0,0,19.4963
E:\car\IMG\center_2019_07_17_12_53_59_174.jpg,E:\car\IMG\left_2019_07_17_12_53_59_174.jpg,E:\car\IMG\right_2019_07_17_12_53_59_174.jpg,0,0,0,19.32799
E:\car\IMG\center_2019_07_17_12_53_59_255.jpg,E:\car\IMG\left_2019_07_17_12_53_59_255.jpg,E:\car\IMG\right_2019_07_17_12_53_59_255.jpg,0,0,0,19.15883
E:\car\IMG\center_2019_07_17_12_53_59_383.jpg,E:\car\IMG\left_2019_07_17_12_53_59_383.jpg,E:\car\IMG\right_2019_07_17_12_53_59_383.jpg,0,0,0,18.90693
E:\car\IMG\center_2019_07_17_12_53_59_463.jpg,E:\car\IMG\left_2019_07_17_12_53_59_463.jpg,E:\car\IMG\right_2019_07_17_12_53_59_463.jpg,0,0,0,18.74282
E:\car\IMG\center_2019_07_17_12_53_59_542.jpg,E:\car\IMG\left_2019_07_17_12_53_59_542.jpg,E:\car\IMG\right_2019_07_17_12_53_59_542.jpg,0,0,0,18.58221
E:\car\IMG\center_2019_07_17_12_53_59_665.jpg,E:\car\IMG\left_2019_07_17_12_53_59_665.jpg,E:\car\IMG\right_2019_07_17_12_53_59_665.jpg,0,0,0,18.34607
E:\car\IMG\center_2019_07_17_12_53_59_757.jpg,E:\car\IMG\left_2019_07_17_12_53_59_757.jpg,E:\car\IMG\right_2019_07_17_12_53_59_757.jpg,0,0,0,18.64881
E:\car\IMG\center_2019_07_17_12_53_59_826.jpg,E:\car\IMG\left_2019_07_17_12_53_59_826.jpg,E:\car\IMG\right_2019_07_17_12_53_59_826.jpg,0,0,0,18.03767
E:\car\IMG\center_2019_07_17_12_53_59_961.jpg,E:\car\IMG\left_2019_07_17_12_53_59_961.jpg,E:\car\IMG\right_2019_07_17_12_53_59_961.jpg,0,0,0,18.28205
E:\car\IMG\center_2019_07_17_12_54_00_035.jpg,E:\car\IMG\left_2019_07_17_12_54_00_035.jpg,E:\car\IMG\right_2019_07_17_12_54_00_035.jpg,0,0,0,18.14012
E:\car\IMG\center_2019_07_17_12_54_00_117.jpg,E:\car\IMG\left_2019_07_17_12_54_00_117.jpg,E:\car\IMG\right_2019_07_17_12_54_00_117.jpg,0,0.2458383,0,18.17854
E:\car\IMG\center_2019_07_17_12_54_00_220.jpg,E:\car\IMG\left_2019_07_17_12_54_00_220.jpg,E:\car\IMG\right_2019_07_17_12_54_00_220.jpg,0,0.4890807,0,18.43181
E:\car\IMG\center_2019_07_17_12_54_00_306.jpg,E:\car\IMG\left_2019_07_17_12_54_00_306.jpg,E:\car\IMG\right_2019_07_17_12_54_00_306.jpg,0,0.4306496,0,18.5506
E:\car\IMG\center_2019_07_17_12_54_00_378.jpg,E:\car\IMG\left_2019_07_17_12_54_00_378.jpg,E:\car\IMG\right_2019_07_17_12_54_00_378.jpg,0,0.2131881,0,18.60169
E:\car\IMG\center_2019_07_17_12_54_00_451.jpg,E:\car\IMG\left_2019_07_17_12_54_00_451.jpg,E:\car\IMG\right_2019_07_17_12_54_00_451.jpg,0,0,0,18.42457
E:\car\IMG\center_2019_07_17_12_54_00_524.jpg,E:\car\IMG\left_2019_07_17_12_54_00_524.jpg,E:\car\IMG\right_2019_07_17_12_54_00_524.jpg,0,0,0,18.78611
E:\car\IMG\center_2019_07_17_12_54_00_597.jpg,E:\car\IMG\left_2019_07_17_12_54_00_597.jpg,E:\car\IMG\right_2019_07_17_12_54_00_597.jpg,0,0,0,18.63962
E:\car\IMG\center_2019_07_17_12_54_00_686.jpg,E:\car\IMG\left_2019_07_17_12_54_00_686.jpg,E:\car\IMG\right_2019_07_17_12_54_00_686.jpg,0,0,0,18.49361
E:\car\IMG\center_2019_07_17_12_54_00_809.jpg,E:\car\IMG\left_2019_07_17_12_54_00_809.jpg,E:\car\IMG\right_2019_07_17_12_54_00_809.jpg,0,0,0,17.72915
E:\car\IMG\center_2019_07_17_12_54_00_885.jpg,E:\car\IMG\left_2019_07_17_12_54_00_885.jpg,E:\car\IMG\right_2019_07_17_12_54_00_885.jpg,0,0,0,18.13376
E:\car\IMG\center_2019_07_17_12_54_00_960.jpg,E:\car\IMG\left_2019_07_17_12_54_00_960.jpg,E:\car\IMG\right_2019_07_17_12_54_00_960.jpg,0,0.2259676,0,18.15621
